Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
29.08.2018 00:00;40,0100996659;100;22,4037873509;100;83,5392196403;100;23,1613649479;100;4,8144093507;100
30.08.2018 00:00;34,655818781;100;25,3886869024;100;78,3427779997;100;12,2660377903;100;3,3589132674;100
31.08.2018 00:00;26,0117008596;92;25,2881081316;92;65,033987045;92;18,4382481264;100;5,0190799868;100
01.09.2018 00:00;28,6824964722;100;29,1827849246;100;73,0096395341;100;16,318458441;100;4,6487093375;100
02.09.2018 00:00;26,3859136353;100;28,5434771806;100;68,8611532154;100;16,8977181389;100;6,7023219972;100
03.09.2018 00:00;48,033759876;100;38,4885862725;100;111,884171363;100;21,0233703764;100;6,3673472431;100
04.09.2018 00:00;39,9526700744;100;35,625775003;100;96,6734548768;100;8,4022644958;100;3,0762714264;100
05.09.2018 00:00;42,6438784693;100;27,8852808575;100;93,0451271586;100;22,9248085116;100;5,7310973247;100
06.09.2018 00:00;51,6264665651;100;32,1216123597;100;111,0068532713;100;29,1725402986;100;7,776168393;100
07.09.2018 00:00;45,1403377767;100;30,5547418319;100;99,5291779547;100;20,6867631083;100;5,4220512222;100
08.09.2018 00:00;7,7335069432;100;15,4423095716;100;27,2591081808;100;17,7438603944;100;7,7002676181;100
09.09.2018 00:00;8,2464286904;100;16,1554200339;100;28,7559630727;100;10,4023229437;100;2,154503934;100
10.09.2018 00:00;26,9041056619;100;28,2303447321;100;69,3398181835;100;11,204968909;100;2,5101341306;100
11.09.2018 00:00;47,4565388205;100;27,7540964503;100;100,2676877681;100;18,3302262625;100;4,5716978833;100
12.09.2018 00:00;24,1493441304;100;17,6039744156;100;54,5041722469;100;7,7374780104;100;1,5440116125;100
13.09.2018 00:00;24,259120799;96;23,8086282789;96;60,8765648598;96;10,0335641313;100;2,285350475;100
14.09.2018 00:00;37,5215342221;100;29,1869534672;100;86,5198577586;100;10,4791411854;100;2,8293976583;100
15.09.2018 00:00;7,5178700099;100;8,0662805051;100;19,5535858802;100;3,0246053042;100;0,9882476292;100
16.09.2018 00:00;6,198572004;100;9,982242716;100;19,4536607381;100;3,5817594813;100;1,111993857;100
17.09.2018 00:00;38,7637787728;100;29,516331047;100;88,7473850118;100;10,5375362306;100;3,5396083007;100
18.09.2018 00:00;71,5793713175;100;34,2601680715;100;143,6334474447;100;8,2758308097;100;4,4888421556;100
19.09.2018 00:00;58,1653245324;100;39,392522914;100;128,2691387995;100;21,9642034139;100;9,4800521792;100
20.09.2018 00:00;47,609614714;100;35,0556521801;100;107,8031434631;100;16,7075109375;100;2,5271252625;100
21.09.2018 00:00;44,6860471067;96;35,1384567199;96;103,418736699;96;7,7054606522;96;2,4810932609;96
22.09.2018 00:00;8,6550673789;100;7,5505732965;100;20,7755162514;100;1,4141817917;100;-0,3918599167;100
23.09.2018 00:00;11,9578648538;100;10,5561496745;100;28,8277671712;100;3,5716437917;100;0,1879018333;100
24.09.2018 00:00;32,5340738353;100;23,8535344182;100;73,5655992385;100;5,3712126667;100;0,7813680833;100
25.09.2018 00:00;21,654946675;100;23,4139545906;100;56,50271311;100;5,3253624583;100;0,9374362083;100
26.09.2018 00:00;24,5030284751;100;16,1246079369;100;53,5652354468;100;5,31555625;100;1,48381675;100
27.09.2018 00:00;30,3487471791;100;20,8733328923;100;67,246218582;100;4,7532965;100;1,054699375;100
28.09.2018 00:00;28,3497298673;96;22,359431459;96;65,6778186963;96;3,08039595;83;0,6105855;83
29.09.2018 00:00;10,7700307548;100;15,3086000219;100;31,7652070153;100;2,2839814348;96;0,9733320435;96
30.09.2018 00:00;6,1948470449;100;7,7928853438;100;17,2586116283;100;1,0915798333;100;0,3330303333;100
01.10.2018 00:00;35,7957016694;100;29,3580371333;100;84,0538692841;100;7,6256440417;100;1,4605764167;100
02.10.2018 00:00;48,9720765282;100;31,8070572851;100;106,6363902202;100;16,2418216667;100;4,2068620833;100
03.10.2018 00:00;30,1381654399;100;26,6141244778;100;72,6652412699;100;4,062438375;100;1,22496125;100
04.10.2018 00:00;42,9670122602;100;31,0283842189;100;96,6819789525;100;12,417535875;100;2,5810840417;100
05.10.2018 00:00;19,9802362819;96;17,337161834;96;47,8669628727;96;5,0475596818;92;-0,1681454091;92
06.10.2018 00:00;18,488330854;100;19,9387899757;100;48,1889595206;100;4,257324625;100;1,0361965833;100
07.10.2018 00:00;14,5701830453;100;18,7135955804;100;40,9768352736;100;7,2035727917;100;1,634889875;100
08.10.2018 00:00;31,2542264855;100;27,4197379747;100;75,1761960445;100;4,0568344167;100;0,382650125;100
09.10.2018 00:00;48,2050641175;100;32,9366376388;100;106,5939756104;100;3,9511219583;100;1,6980396667;100
10.10.2018 00:00;52,0770124538;100;35,5021511915;100;115,0758262209;100;13,4142680833;100;3,6483827083;100
11.10.2018 00:00;63,5027342112;100;25,6247745097;100;122,6569523845;100;20,8030680833;100;6,1018405833;100
12.10.2018 00:00;36,988252857;96;25,0148618631;96;81,5329122286;96;24,7358894583;100;12,6356090417;100
13.10.2018 00:00;11,0561532408;100;16,2952742644;100;33,1890764164;100;8,13882825;100;3,8144377083;100
14.10.2018 00:00;6,8861862895;100;12,7774015845;100;23,2994942349;100;5,4194657083;100;1,6352848333;100
15.10.2018 00:00;39,7876906089;100;33,7113059669;100;94,5068972173;100;12,32880825;100;2,6114184167;100
16.10.2018 00:00;53,2035062845;100;36,2119804878;100;117,5069380905;100;21,4501800833;100;4,431908;100
17.10.2018 00:00;77,1161999819;100;38,5203985843;100;156,3539521567;100;8,1107574348;96;2,6359983043;96
18.10.2018 00:00;21,7588091753;100;22,5919733149;100;55,8394337347;100;3,924669125;100;1,3886262083;100
19.10.2018 00:00;49,4036269442;96;37,9700726683;96;113,458814639;96;16,3029751905;88;5,0281501905;88
20.10.2018 00:00;22,3478235923;100;25,1462990243;100;59,2937734733;100;14,2833705;100;3,59376175;100
21.10.2018 00:00;7,1448653464;100;15,2558791541;100;26,1732334034;100;3,667657125;100;1,533106;100
22.10.2018 00:00;40,8502025922;100;23,1499708787;100;85,5690804397;100;4,11104125;100;2,3629240417;100
23.10.2018 00:00;38,2996446451;100;29,3828066103;100;87,904663628;100;4,1473572174;96;2,0646996957;96
24.10.2018 00:00;30,0695878052;96;22,1581752162;96;68,1045053826;96;3,9336451725;96;2,1883381275;96
25.10.2018 00:00;30,8963007476;100;33,1689055486;100;80,3784530909;100;2,7318810611;100;1,9142220271;100
26.10.2018 00:00;51,4132598311;96;43,4562727112;96;122,0157337331;96;7,2712564986;100;5,1985740028;100
27.10.2018 00:00;25,6273678937;100;33,5927833757;100;72,7514015173;100;6,1784567653;100;5,122914982;100
28.10.2018 00:00;23,9064372249;100;28,6902561193;100;65,2192921989;100;14,7282154854;100;6,1094404743;100
29.10.2018 00:00;47,636309308;100;37,6432188578;100;110,4314994804;100;28,276348566;100;5,9427036708;100
30.10.2018 00:00;27,7439142026;100;26,9729015878;100;69,3656024894;100;15,0369745354;100;2,6973482299;100
31.10.2018 00:00;;42;;42;;42;7,9318281076;100;4,7634140729;100
01.11.2018 00:00;;0;;0;;0;6,6582013167;100;3,3348254167;100
02.11.2018 00:00;;0;;0;;0;9,9575407917;100;4,9921325042;100
03.11.2018 00:00;;0;;0;;0;6,9530605792;100;4,0029559292;100
04.11.2018 00:00;;0;;0;;0;8,1149585792;100;3,1650965958;100
05.11.2018 00:00;;0;;0;;0;81,4361702792;100;11,3970795833;100
06.11.2018 00:00;;0;;0;;0;35,3710447417;100;13,5378998958;100
07.11.2018 00:00;;0;;0;;0;17,4662812632;100;11,8790699201;100
08.11.2018 00:00;;0;;0;;0;18,1404650189;96;13,3428096754;96
09.11.2018 00:00;;0;;0;;0;;71;;71
10.11.2018 00:00;;0;;0;;0;;0;;0
11.11.2018 00:00;;0;;0;;0;;0;;0
12.11.2018 00:00;;0;;0;;0;;0;;0
13.11.2018 00:00;;0;;0;;0;;0;;0
14.11.2018 00:00;;0;;0;;0;;0;;0
15.11.2018 00:00;;0;;0;;0;;63;;63
16.11.2018 00:00;;0;;0;;0;15,1101318021;100;7,8391348438;100
17.11.2018 00:00;;0;;0;;0;12,7785433125;100;10,4521282771;100
18.11.2018 00:00;;0;;0;;0;13,997071775;100;11,8098438833;100
19.11.2018 00:00;;0;;0;;0;10,7909338271;100;7,8497518458;100
20.11.2018 00:00;;0;;0;;0;11,4777038739;96;8,4271677652;96
21.11.2018 00:00;;0;;0;;0;15,2522421063;100;10,5286085875;100
22.11.2018 00:00;;0;;0;;0;;67;;67
23.11.2018 00:00;;0;;0;;0;8,2697793278;100;5,1256947264;100
24.11.2018 00:00;;0;;0;;0;10,3696035847;100;6,8786341931;100
25.11.2018 00:00;;0;;0;;0;8,5501822153;100;6,3134596417;100
26.11.2018 00:00;;0;;0;;0;8,7697918458;100;5,9877791222;100
27.11.2018 00:00;;0;;0;;0;9,6783241625;100;7,8686199681;100
28.11.2018 00:00;;0;;0;;0;17,5265809764;100;9,8329530764;100
29.11.2018 00:00;;0;;0;;0;6,9366983403;100;1,8354377799;100
30.11.2018 00:00;;38;;38;;38;7,1119669746;96;1,7980395239;96
01.12.2018 00:00;6,0002992192;100;12,8390408094;100;22,0074980164;100;7,5274946667;100;1,7903392125;100
02.12.2018 00:00;17,3713103309;100;24,0791608952;100;50,6225230809;100;7,6703912021;100;2,5797373708;100
03.12.2018 00:00;129,8604896518;100;42,2661062757;100;240,6929344636;100;16,7531123146;100;7,7983596833;100
04.12.2018 00:00;35,5780369142;100;28,2718434246;100;82,6350838294;100;5,4029027866;100;2,6564194481;100
05.12.2018 00:00;30,3813623214;100;30,722707869;100;77,1454294962;100;5,1679391306;100;2,9121260361;100
06.12.2018 00:00;61,5127554666;100;57,6675397053;100;151,6590300582;100;12,4329850812;100;10,4023913528;100
07.12.2018 00:00;162,8367769787;96;68,8000743091;96;317,6146695325;96;23,320957666;100;18,7886843583;100
08.12.2018 00:00;13,5957454548;100;17,6521658503;100;38,4264649053;100;3,8455504285;100;2,8202578361;100
09.12.2018 00:00;22,2596137953;100;20,7914762835;100;54,8041661626;100;3,5605148785;100;1,8248364292;100
10.12.2018 00:00;47,6882719815;100;30,6597488497;100;103,5274284374;100;5,432511359;100;2,8982336868;100
11.12.2018 00:00;63,1162965769;100;44,2938425698;100;140,7355437393;100;9,1007839299;100;5,7006427688;100
12.12.2018 00:00;63,6764477139;100;45,3915080768;100;142,6891201836;100;11,2875162632;100;9,6330512188;100
13.12.2018 00:00;51,8028543975;100;47,2732789057;100;126,4280404251;100;11,6146938035;100;9,9043943292;100
14.12.2018 00:00;51,9756241705;96;55,9349524304;96;135,3537061629;96;17,3818365299;100;15,4914672625;100
15.12.2018 00:00;55,4875835311;100;56,6191846973;100;141,4042123329;100;29,3962011375;100;28,0194195708;100
16.12.2018 00:00;8,9986259579;100;12,0083099577;100;25,7582104214;100;4,6949131208;100;3,0221571625;100
17.12.2018 00:00;109,8163246134;100;51,718548506;100;219,5178925153;100;11,4390112917;100;8,2251711833;100
18.12.2018 00:00;56,5016527913;100;45,9597661125;100;132,2942915776;100;15,9607132375;100;13,9339448;100
19.12.2018 00:00;74,4429837372;92;44,605841823;92;158,3547209734;92;11,9309522;100;9,701302375;100
20.12.2018 00:00;15,4511817161;100;16,7368620915;100;40,3462677537;100;3,1187714618;100;2,1829882493;100
21.12.2018 00:00;22,9151159332;100;23,2320239334;100;58,2463210793;100;2,9413853826;100;2,1407301042;100
22.12.2018 00:00;96,1328555341;100;46,0438568027;100;192,9348600588;100;15,6959224396;100;13,0571936125;100
23.12.2018 00:00;19,7973741894;100;24,6132102206;100;54,8635979819;100;10,5949399236;100;9,3981992979;100
24.12.2018 00:00;5,1729038196;100;9,279258045;100;17,1834550813;100;2,8673009021;100;2,0854572396;100
25.12.2018 00:00;3,9323595154;100;5,031536104;100;11,0401814436;100;5,9414451327;100;3,2136418868;100
26.12.2018 00:00;3,5708826572;100;10,7798546204;100;16,2361633206;100;4,6082439097;100;2,1503681514;100
27.12.2018 00:00;9,6645236475;96;24,1467263585;96;38,9141184918;96;4,0703781174;100;2,592066434;100
28.12.2018 00:00;13,0682950662;100;27,7410614944;100;47,7094163556;100;4,0843509958;100;3,1165009437;100
29.12.2018 00:00;6,0536041083;100;12,2925563145;100;21,5424633921;100;3,6963836881;100;1,8240739574;100
30.12.2018 00:00;6,3941916404;100;21,8310201148;100;31,6013449414;100;4,1719680979;100;2,8636547979;100
31.12.2018 00:00;4,8522852176;100;13,8536509383;100;21,2679427508;100;2,7810524396;100;1,9612805833;100
01.01.2019 00:00;3,6239426335;100;5,8520550512;100;11,3894393952;100;7,1665476125;100;2,6484167604;100
02.01.2019 00:00;25,6425261322;100;23,3741174885;100;62,5558974185;100;5,1185819208;100;1,8167486896;100
03.01.2019 00:00;18,5398918107;96;19,9243552391;96;48,2533099258;96;2,6528971795;92;1,4812722568;92
04.01.2019 00:00;30,9153655513;100;27,2348287776;100;74,4735073401;100;2,9074846674;100;1,9347330868;100
05.01.2019 00:00;12,7801981824;100;27,2881703218;100;46,8163131445;100;4,0861191444;100;3,1966671528;100
06.01.2019 00:00;7,8790277773;100;14,2086424535;100;26,2477968973;100;4,3923701083;100;2,5261593083;100
07.01.2019 00:00;35,8677003515;100;36,3685502393;100;91,1743963764;100;7,2912932986;100;4,1575811972;100
08.01.2019 00:00;39,8859630103;100;41,4505492538;100;102,3963007336;100;6,5548390389;100;3,4677781181;100
09.01.2019 00:00;34,5402646988;100;39,068666355;100;91,8461908148;100;6,4521797805;100;3,2191993819;100
10.01.2019 00:00;20,6393467744;96;24,6495303432;96;56,1864522145;96;6,6677964472;100;3,4011697201;100
11.01.2019 00:00;28,2602066528;100;19,061618882;100;62,2432146475;100;9,5670665694;100;4,6377150153;100
12.01.2019 00:00;15,750940527;100;30,4403942271;100;54,5078313523;100;9,1330905347;100;6,5534016618;100
13.01.2019 00:00;9,8171328766;100;11,8753942764;100;26,8759733118;100;3,8264308104;100;1,9816489444;100
14.01.2019 00:00;24,2401244332;100;21,3891405101;100;58,428050644;100;8,3680472979;100;2,5815388111;100
15.01.2019 00:00;61,4051806491;100;55,4877263234;100;149,3148423552;100;10,9830886431;100;8,1890379889;100
16.01.2019 00:00;92,8759130553;100;65,6100651972;100;207,5244603456;100;12,9776071757;100;10,8495407014;100
17.01.2019 00:00;37,7044896256;96;39,8642101526;96;97,4766703006;96;6,5540288979;100;4,2929152167;100
18.01.2019 00:00;42,6732248286;100;35,1586784403;100;100,3633659784;100;5,3138740806;100;3,153759582;100
19.01.2019 00:00;13,267249653;100;23,0259670402;100;43,29832451;100;4,6712964875;100;3,3833543167;100
20.01.2019 00:00;12,0978397271;100;39,239448828;100;57,724947931;100;9,6625018583;100;8,4004213375;100
21.01.2019 00:00;63,1732878904;96;68,646587643;96;165,1753715394;96;14,3319213725;96;12,8213773507;96
22.01.2019 00:00;109,4190997277;100;76,9108853088;100;244,1032696927;100;22,857102575;100;20,744513632;100
23.01.2019 00:00;101,31018373;100;69,7046795925;100;224,5066403319;100;20,1353766903;100;17,1356276444;100
24.01.2019 00:00;105,2258456785;96;63,9944565885;96;224,7795487853;96;26,1302940771;100;22,7117356444;100
25.01.2019 00:00;173,4903246644;100;80,9364376096;100;346,0296536967;100;36,1556025993;100;31,3155779785;100
26.01.2019 00:00;10,1252420022;100;16,3378989637;100;31,8092687431;100;7,1756166938;100;6,5851479146;100
27.01.2019 00:00;7,5798252521;100;13,6255654882;100;25,2075384734;100;4,5661675917;100;3,6143403625;100
28.01.2019 00:00;29,4265366096;100;40,3753393906;100;85,3390873301;100;10,7323691958;100;8,9005914313;100
29.01.2019 00:00;96,9969241976;100;69,4840183887;100;217,6953185627;100;22,2546564813;100;17,8268460021;100
30.01.2019 00:00;199,8665922599;100;94,6782410301;100;400,0743940032;100;29,4735435021;100;25,5396503667;100
31.01.2019 00:00;35,0695157452;96;35,7272835464;96;89,3135036051;96;5,6234289674;100;3,6678713424;100
01.02.2019 00:00;28,9097662464;100;28,2751642068;100;72,4492870314;100;5,5607087688;100;4,2215979104;100
02.02.2019 00:00;17,2597792268;100;18,7675236079;100;45,1404662665;100;6,4878240569;100;5,2043490097;100
03.02.2019 00:00;42,789883212;100;44,7178558392;100;110,1007973871;100;21,517100157;100;17,8331817639;100
04.02.2019 00:00;101,0645631924;100;55,5203279477;100;209,9469805057;100;23,8228718264;100;19,8558198806;100
05.02.2019 00:00;40,0702541613;100;53,7495695036;100;114,9769178621;100;15,2291785931;100;12,7391751056;100
06.02.2019 00:00;91,4203941011;96;64,9504043244;96;204,6407665108;96;20,0297574578;92;16,8315777462;92
07.02.2019 00:00;140,01436967;100;77,0325142331;100;290,9744710889;100;18,5446788805;100;13,4454525993;100
08.02.2019 00:00;111,2278153699;100;72,681644981;100;242,6377468662;100;17,7338776584;100;13,0653022424;100
09.02.2019 00:00;59,9396019223;100;49,0334297703;100;140,6211415075;100;13,5384998819;100;9,2230401181;100
10.02.2019 00:00;16,7076375472;100;31,9688266274;100;57,4980967995;100;8,6371275188;100;6,3001783319;100
11.02.2019 00:00;24,1705138221;100;30,661355222;100;67,5939003422;100;4,7135119507;100;2,3911499931;100
12.02.2019 00:00;36,2870147023;100;42,1636979973;100;97,6102564624;100;5,8100279847;100;3,3376681868;100
13.02.2019 00:00;29,0971491176;100;32,9552084462;100;77,4156522979;100;15,3866467896;100;7,6613998917;100
14.02.2019 00:00;38,1807274474;92;28,9506040715;92;87,2907556112;92;12,4327069341;100;6,1724781933;100
15.02.2019 00:00;82,5296268994;100;49,1047685167;100;175,2100384189;100;11,1111789521;100;6,2549764875;100
16.02.2019 00:00;12,8843177881;100;21,6647424308;100;41,3519800109;100;7,7105458257;100;4,1730124;100
17.02.2019 00:00;31,4444517904;100;41,2555710604;100;89,3026933962;100;11,8303635243;100;7,4648477889;100
18.02.2019 00:00;92,8522736664;100;59,2480630795;100;201,1263372417;100;13,8712188208;100;7,6659078431;100
19.02.2019 00:00;74,4839672952;100;49,1715753282;100;162,9830773552;100;11,2400960375;100;6,0392526007;100
20.02.2019 00:00;39,7566503784;100;47,0318783714;100;107,7800401495;100;13,4603222972;100;5,6554751257;100
21.02.2019 00:00;31,2982363604;96;37,3971034921;96;85,2208086508;96;6,1040136215;100;3,8433026167;100
22.02.2019 00:00;75,2575861179;100;60,0317376463;100;175,0253292344;100;10,4612091965;100;8,2016614257;100
23.02.2019 00:00;72,9275746609;100;43,0754342265;100;154,5087683083;100;14,6474633431;100;11,9311107639;100
24.02.2019 00:00;11,3923813287;100;14,442675748;100;31,8502344182;100;14,6369804847;100;8,4197173097;100
25.02.2019 00:00;28,9744794137;100;30,7398170792;100;75,0128216234;100;14,1932874333;100;5,6839521181;100
26.02.2019 00:00;53,2153255527;100;53,8399572227;100;135,1529746673;100;15,4180978111;100;7,2070250958;100
27.02.2019 00:00;19,6557731515;100;14,7629146785;100;44,7969360539;100;16,6714995097;100;5,4539087722;100
28.02.2019 00:00;39,065585295;92;32,8623031225;92;92,5545174533;92;4,6624444297;96;2,4663460891;96
01.03.2019 00:00;22,0871772319;100;22,7927564;100;56,5419632104;100;3,6138076938;100;1,5191389465;100
02.03.2019 00:00;10,9447624132;100;22,0283975642;100;38,7519945316;100;3,0046526438;100;2,3624001958;100
03.03.2019 00:00;10,9769465829;100;18,7549415392;100;35,5277159179;100;3,2083885854;100;2,4189682063;100
04.03.2019 00:00;9,5657110392;100;15,3047676993;100;29,9211741671;100;6,8208273958;100;2,7532269479;100
05.03.2019 00:00;32,7760622732;100;40,252346687;100;90,3341698405;100;18,5745917188;100;6,2562077896;100
06.03.2019 00:00;46,0947447466;100;49,890003205;100;120,3227731778;100;22,5175191938;100;8,9269445896;100
07.03.2019 00:00;19,3088522997;96;24,9037082452;96;54,4076345591;96;8,1478633945;100;4,3940765215;100
08.03.2019 00:00;37,8682580956;100;32,9322701274;100;90,7949684975;100;6,441778309;100;2,1102440368;100
09.03.2019 00:00;17,6966799037;100;26,9028656445;100;53,9433925373;100;5,4457637472;100;2,2600073986;100
10.03.2019 00:00;11,9562326107;100;26,1592324269;100;44,428355856;100;6,443365625;100;5,1085832583;100
11.03.2019 00:00;33,420693888;100;40,7109892485;100;91,7778095094;100;5,4346849563;100;3,8411721397;100
12.03.2019 00:00;38,462258237;100;32,8716267721;100;91,6419573583;100;7,2748593452;100;3,2644792632;100
13.03.2019 00:00;26,9159276658;100;33,033935202;100;74,1614726753;100;6,1061653327;100;3,7235114493;100
14.03.2019 00:00;46,3955074733;100;48,7887806106;100;119,6811160299;100;7,7052835382;100;5,3577029889;100
15.03.2019 00:00;21,4258341068;96;34,08815306;96;66,8268275753;96;8,1629419965;100;2,4181817028;100
16.03.2019 00:00;27,8945246278;100;38,752191986;100;81,3750256173;100;11,929367975;100;6,3561165083;100
17.03.2019 00:00;7,924634257;100;15,0303307125;100;27,1391718572;100;5,1905763167;100;3,2553706375;100
18.03.2019 00:00;28,3519465943;100;31,1934306212;100;74,5152050173;100;6,2347735167;100;2,3643665083;100
19.03.2019 00:00;20,895379879;100;31,6494010539;100;63,577541509;100;9,9808067083;100;2,4258184958;100
20.03.2019 00:00;19,9910638162;100;25,4975021383;100;56,0438476494;100;5,9466162458;100;3,4205979708;100
21.03.2019 00:00;23,2087459141;92;27,294119128;92;62,7570828847;92;15,6821380381;88;4,6917592564;88
22.03.2019 00:00;11,3023187556;100;19,688908599;100;36,9588516576;100;28,8971358715;100;3,9078761326;100
