Tid,Elgeseter NO µg/m³ Hour,Dekning,Elgeseter NO2 µg/m³ Hour,Dekning.1,Elgeseter NOx µg/m³ Hour,Dekning.2,Elgeseter PM10 µg/m³ Hour,Dekning.3,Elgeseter PM2.5 µg/m³ Hour,Dekning.4
2024-02-28 01:00:00,0.3141102383,100.0,4.2703163569,100.0,4.7502768009,100.0,5.299356,100.0,1.689137,100.0
2024-02-28 02:00:00,-0.3632918111,100.0,2.3792590042,100.0,1.8241491168,100.0,3.831717,100.0,0.890412,100.0
2024-02-28 03:00:00,-0.3086179345,100.0,2.0523093101,100.0,1.5807411062,100.0,1.703419,100.0,-0.959187,100.0
2024-02-28 04:00:00,-0.3167922779,100.0,1.4743546255,100.0,0.9902960249,100.0,5.134094,100.0,3.868632,100.0
2024-02-28 05:00:00,-0.2092048774,100.0,1.7822687599,100.0,1.4626037073,100.0,4.238596,100.0,0.915031,100.0
2024-02-28 06:00:00,-0.0574916755,100.0,2.3588889902,100.0,2.27104171,100.0,3.913128,100.0,0.965258,100.0
2024-02-28 07:00:00,0.7518817979,100.0,7.3939692932,100.0,8.5428446803,100.0,10.321302,100.0,1.532141,100.0
2024-02-28 08:00:00,7.6155755071,100.0,25.0350796307,100.0,36.6716790056,100.0,25.288896,100.0,-0.143727,100.0
2024-02-28 09:00:00,21.450268406,100.0,45.9278023952,100.0,78.7038125195,100.0,57.817542,100.0,2.572947,100.0
2024-02-28 10:00:00,9.5236855525,100.0,18.1819959465,100.0,32.7341874707,100.0,51.547715,100.0,4.437882,100.0
2024-02-28 11:00:00,11.011320806,100.0,28.631688846,100.0,45.4569870376,100.0,53.388185,100.0,8.033956,100.0
2024-02-28 12:00:00,8.3081310416,100.0,20.7671551722,100.0,33.4619794038,100.0,26.180658,100.0,0.529791,100.0
2024-02-28 13:00:00,10.8327275568,100.0,26.6205334199,100.0,43.1729411266,100.0,59.914045,100.0,7.31611,100.0
2024-02-28 14:00:00,19.3883393309,100.0,36.6695749966,100.0,66.2949574942,100.0,69.936099,100.0,4.871066,100.0
2024-02-28 15:00:00,17.1998897974,100.0,39.2027203797,100.0,65.4841519901,100.0,116.343785,100.0,10.631932,100.0
2024-02-28 16:00:00,28.3887532739,100.0,46.5569004457,100.0,89.9349154482,100.0,81.688684,100.0,3.721521,100.0
2024-02-28 17:00:00,10.4421634744,100.0,26.370451769,100.0,42.3260775579,100.0,46.63718,100.0,3.976677,100.0
2024-02-28 18:00:00,7.9346813355,100.0,29.2818467719,100.0,41.4060398525,100.0,23.303204,100.0,6.057127,100.0
2024-02-28 19:00:00,3.7186403348,100.0,19.6175676131,100.0,25.2996500446,100.0,19.467562,100.0,2.187866,100.0
2024-02-28 20:00:00,6.1922118503,100.0,27.1892066165,100.0,36.6509063237,100.0,22.004815,100.0,3.353888,100.0
2024-02-28 21:00:00,15.6324199906,100.0,49.5137823589,100.0,73.4001201046,100.0,28.869677,100.0,4.88979,100.0
2024-02-28 22:00:00,58.7679333679,100.0,77.2123171141,100.0,167.0097193003,100.0,49.970103,100.0,9.163596,100.0
2024-02-28 23:00:00,24.5085227631,100.0,67.4174112195,100.0,104.8664340015,100.0,31.362226,100.0,8.957775,100.0
2024-02-29 00:00:00,7.1554037938,100.0,49.6518589136,100.0,60.5853159105,100.0,14.293433,100.0,6.853487,100.0
2024-02-29 01:00:00,11.2153230834,100.0,33.464410911,100.0,50.6014245824,100.0,9.626186,100.0,4.240428,100.0
2024-02-29 02:00:00,-0.226391603,100.0,2.6253033801,100.0,2.2793770107,100.0,6.361147,100.0,4.85149,100.0
2024-02-29 03:00:00,-0.0481508521,100.0,1.7979745581,100.0,1.7244000561,100.0,4.608537,100.0,-0.928569,100.0
2024-02-29 04:00:00,0.2244542496,100.0,2.3876095694,100.0,2.7305756629,100.0,10.680302,100.0,6.094828,100.0
2024-02-29 05:00:00,1.521799686,100.0,3.1358564796,100.0,5.4611663998,100.0,24.922834,100.0,2.831697,100.0
2024-02-29 06:00:00,-0.1329790668,100.0,1.6961270282,100.0,1.4929350142,100.0,21.709233,100.0,3.582959,100.0
2024-02-29 07:00:00,0.9003156731,100.0,8.7479954178,100.0,10.1236777664,100.0,21.564479,100.0,3.71733,100.0
2024-02-29 08:00:00,3.6457659488,100.0,13.712828455,100.0,19.2835588247,100.0,36.852439,100.0,3.10279,100.0
2024-02-29 09:00:00,2.455341986,100.0,11.0569490851,100.0,14.8087116397,100.0,129.91149,100.0,4.880118,100.0
2024-02-29 10:00:00,2.3432086895,100.0,9.9670626705,100.0,13.547485548,100.0,24.81612,100.0,0.169628,100.0
2024-02-29 11:00:00,1.8811464051,100.0,8.1305984824,100.0,11.0049901895,100.0,33.49244,100.0,4.387608,100.0
2024-02-29 12:00:00,2.3613060443,100.0,7.9628715171,100.0,11.5709471527,100.0,28.043626,100.0,6.7462,100.0
2024-02-29 13:00:00,3.0627399408,100.0,9.0795347877,100.0,13.7594014171,100.0,28.82614,100.0,6.471303,100.0
2024-02-29 14:00:00,3.2209403984,100.0,12.2850399903,100.0,17.206636919,100.0,31.565103,100.0,1.321866,100.0
2024-02-29 15:00:00,4.3374680055,100.0,15.6265168696,100.0,22.254167982,100.0,14.488625,100.0,-1.816261,100.0
2024-02-29 16:00:00,9.1626815971,100.0,18.6303109897,100.0,32.6308884701,100.0,21.173132,100.0,1.695686,100.0
2024-02-29 17:00:00,5.2861624999,100.0,12.8476187184,100.0,20.9248750182,100.0,20.119539,100.0,1.742029,100.0
2024-02-29 18:00:00,2.2145357504,100.0,9.8382418486,100.0,13.2220524751,100.0,21.679523,100.0,-2.431105,100.0
2024-02-29 19:00:00,1.8452942231,100.0,8.9196929974,100.0,11.7393025703,100.0,34.211834,100.0,1.979488,100.0
2024-02-29 20:00:00,8.1868047635,100.0,19.8603293725,100.0,32.3697670511,100.0,8.710222,100.0,0.504952,100.0
2024-02-29 21:00:00,3.5993750589,100.0,11.4684886449,100.0,16.9683337349,100.0,4.237713,100.0,-0.697106,100.0
2024-02-29 22:00:00,2.0611988064,100.0,11.6088261623,100.0,14.7583379384,100.0,7.701842,100.0,1.284074,100.0
2024-02-29 23:00:00,0.5092534554,100.0,4.947973751,100.0,5.7261130308,100.0,16.253848,100.0,1.036669,100.0
2024-03-01 00:00:00,0.1570900924,100.0,2.8371220994,100.0,3.0771557605,100.0,9.647849,100.0,0.598585,100.0
2024-03-01 01:00:00,-0.232511704,100.0,2.3999568286,100.0,2.0446789449,100.0,7.872751,100.0,2.627371,100.0
2024-03-01 02:00:00,-0.0418262591,100.0,1.9519779261,100.0,1.8880674022,100.0,4.620964,100.0,2.176756,100.0
2024-03-01 03:00:00,0.6456393679,100.0,3.1168036385,100.0,4.1033405926,100.0,3.408373,100.0,0.313499,100.0
2024-03-01 04:00:00,1.2370551944,100.0,3.6738909644,100.0,5.5641113014,100.0,1.513408,100.0,-0.194429,100.0
2024-03-01 05:00:00,-0.130550816,100.0,2.1378095248,100.0,1.9383278779,100.0,3.656679,100.0,1.526705,100.0
2024-03-01 06:00:00,0.20077229,100.0,3.4344130437,100.0,3.7411931028,100.0,2.465629,100.0,0.751871,100.0
2024-03-01 07:00:00,9.9483314005,100.0,20.9114073568,100.0,36.1124577368,100.0,5.805033,100.0,2.069901,100.0
2024-03-01 08:00:00,29.7186173359,100.0,36.3127574382,100.0,81.7228047274,100.0,8.296635,100.0,2.164179,100.0
2024-03-01 09:00:00,10.576370889,100.0,20.9422374992,100.0,37.1029322176,100.0,6.97601,100.0,-0.148165,100.0
2024-03-01 10:00:00,14.0066365666,100.0,26.308600231,100.0,47.7107409048,100.0,5.587237,100.0,-1.855495,100.0
2024-03-01 11:00:00,3.6683923408,100.0,13.5349989681,100.0,19.1403024648,100.0,16.079011,100.0,2.23433,100.0
2024-03-01 12:00:00,11.7676353578,100.0,21.3949566636,100.0,39.3759034902,100.0,9.710947,100.0,-0.433057,100.0
2024-03-01 13:00:00,7.4346814915,100.0,18.5431269207,100.0,29.9033202398,100.0,3.962093,100.0,1.080948,100.0
2024-03-01 14:00:00,7.21219223,100.0,16.3062143681,100.0,27.3264440956,100.0,2.981399,100.0,-0.566976,100.0
2024-03-01 15:00:00,6.5620363398,100.0,11.3959174836,100.0,21.4227090108,100.0,8.9647,100.0,0.064075,100.0
2024-03-01 16:00:00,4.8936196179,100.0,12.0678520712,100.0,19.5453028473,100.0,18.039866,100.0,0.424593,100.0
2024-03-01 17:00:00,5.6433525198,100.0,11.4087924554,100.0,20.0318351055,100.0,28.300306,100.0,4.626171,100.0
2024-03-01 18:00:00,3.4385800356,100.0,11.3851396436,100.0,16.639289938,100.0,14.477429,100.0,-1.87902,100.0
2024-03-01 19:00:00,2.0189952156,100.0,9.4194171496,100.0,12.5044418391,100.0,8.129092,100.0,0.095434,100.0
2024-03-01 20:00:00,3.3700188543,100.0,8.862399661,100.0,14.0117884703,100.0,11.630182,100.0,4.247756,100.0
2024-03-01 21:00:00,0.702277998,100.0,4.6429601306,100.0,5.7160409115,100.0,13.047089,100.0,3.746992,100.0
2024-03-01 22:00:00,0.3762874944,100.0,3.9434105521,100.0,4.5183778435,100.0,20.432409,100.0,6.920039,100.0
2024-03-01 23:00:00,1.1907753356,100.0,4.6710604962,100.0,6.490565209,100.0,26.840546,100.0,2.425583,100.0
2024-03-02 00:00:00,0.3962046665,100.0,2.6323825457,100.0,3.2377832761,100.0,27.32748,100.0,0.911926,100.0
2024-03-02 01:00:00,0.6134449013,100.0,3.6285389757,100.0,4.5658827848,100.0,9.574976,100.0,4.142464,100.0
2024-03-02 02:00:00,6.9471807251,100.0,17.1271626724,100.0,27.7424548204,100.0,13.515875,100.0,-0.590078,100.0
2024-03-02 03:00:00,3.3672076549,100.0,10.1827917073,100.0,15.327885004,100.0,8.665115,100.0,-0.348681,100.0
2024-03-02 04:00:00,9.187590265,100.0,21.1951927972,100.0,35.2338307221,100.0,15.822782,100.0,0.324699,100.0
2024-03-02 05:00:00,0.7837835571,100.0,6.6891709931,100.0,7.8867922683,100.0,1.235646,100.0,-1.164299,100.0
2024-03-02 06:00:00,0.5513845419,100.0,7.1573078774,100.0,7.9998234574,100.0,5.365808,100.0,4.034075,100.0
2024-03-02 07:00:00,2.3349506048,100.0,9.932207121,100.0,13.500011645,100.0,6.743994,100.0,5.413149,100.0
2024-03-02 08:00:00,11.8397268366,100.0,24.8600711909,100.0,42.9511737973,100.0,6.272584,100.0,4.174927,100.0
2024-03-02 09:00:00,17.8361280263,100.0,35.1613100299,100.0,62.414913654,100.0,11.455445,100.0,6.607358,100.0
2024-03-02 10:00:00,33.0500875379,100.0,44.0729610789,100.0,94.5734948368,100.0,14.279993,100.0,5.196416,100.0
2024-03-02 11:00:00,29.3365116848,100.0,39.994714896,100.0,84.8209047503,100.0,40.088906,100.0,7.915932,100.0
2024-03-02 12:00:00,4.3251579079,100.0,12.6893651076,100.0,19.2982063908,100.0,21.507687,100.0,4.850897,100.0
2024-03-02 13:00:00,1.5979586636,100.0,6.3428654073,100.0,8.7845462453,100.0,20.436398,100.0,1.915465,100.0
2024-03-02 14:00:00,1.7981600168,100.0,7.0872103099,100.0,9.8347988155,100.0,16.594048,100.0,1.519268,100.0
2024-03-02 15:00:00,1.8581247163,100.0,8.1170490437,100.0,10.9562636101,100.0,17.74476,100.0,3.021526,100.0
2024-03-02 16:00:00,2.6867243473,100.0,9.1805891884,100.0,13.285903991,100.0,17.644218,100.0,0.198137,100.0
2024-03-02 17:00:00,4.1483726393,100.0,12.1090352849,100.0,18.4477486777,100.0,25.565949,100.0,3.096791,100.0
2024-03-02 18:00:00,17.0596049578,100.0,32.7016649091,100.0,58.7687412845,100.0,64.196561,100.0,6.470426,100.0
2024-03-02 19:00:00,1.4341381476,100.0,11.7135482113,100.0,13.9049113009,100.0,28.283854,100.0,6.925883,100.0
2024-03-02 20:00:00,15.7142911415,100.0,31.0570385396,100.0,55.0684754038,100.0,33.436287,100.0,7.19128,100.0
2024-03-02 21:00:00,14.901592981,100.0,31.0039423494,100.0,53.7735764243,100.0,29.542256,100.0,5.398707,100.0
2024-03-02 22:00:00,34.5925693784,100.0,44.8586380138,100.0,97.716084024,100.0,25.931924,100.0,7.631423,100.0
2024-03-02 23:00:00,30.5899015025,100.0,44.6040029751,100.0,91.3453724709,100.0,25.650456,100.0,9.323504,100.0
2024-03-03 00:00:00,29.9833119455,100.0,47.4121257062,100.0,93.226626359,100.0,21.239396,100.0,12.978841,100.0
2024-03-03 01:00:00,15.2557489026,100.0,33.4418750605,100.0,56.7526593837,100.0,10.952217,100.0,6.598046,100.0
2024-03-03 02:00:00,21.9182153376,100.0,35.4725351738,100.0,68.9635682097,100.0,4.874114,100.0,2.384985,100.0
2024-03-03 03:00:00,34.9041287556,100.0,41.8729178761,100.0,95.2064266147,100.0,9.326893,100.0,5.634463,100.0
2024-03-03 04:00:00,22.6970809755,100.0,30.2296529782,100.0,64.9107927088,100.0,9.043617,100.0,7.265619,100.0
2024-03-03 05:00:00,4.2401544466,100.0,20.3228089474,100.0,26.8017649419,100.0,4.814229,100.0,3.979989,100.0
2024-03-03 06:00:00,2.0752824848,100.0,14.6442047306,100.0,17.8152363673,100.0,4.626675,100.0,3.945955,100.0
2024-03-03 07:00:00,5.7792844849,100.0,18.1700153789,100.0,27.0007620718,100.0,-1.614546,100.0,-2.55857,100.0
2024-03-03 08:00:00,7.6680899724,100.0,16.6876470313,100.0,28.4044885091,100.0,2.170225,100.0,1.832139,100.0
2024-03-03 09:00:00,10.7747980611,100.0,18.2455525562,100.0,34.7094439936,100.0,5.37903,100.0,4.991726,100.0
2024-03-03 10:00:00,25.8757140803,100.0,23.5111597171,100.0,63.0492508317,100.0,7.514837,100.0,5.167241,100.0
2024-03-03 11:00:00,29.7762427755,100.0,26.8347567911,100.0,72.3328557521,100.0,7.845869,100.0,3.212911,100.0
2024-03-03 12:00:00,17.5408368619,100.0,22.758614699,100.0,49.5610134239,100.0,9.444286,100.0,5.216598,100.0
2024-03-03 13:00:00,23.5925376754,100.0,29.9702505553,100.0,66.0196481232,100.0,11.387587,100.0,4.009718,100.0
2024-03-03 14:00:00,12.7557480383,100.0,24.2761248239,100.0,43.7669078263,100.0,16.548231,100.0,7.278299,100.0
2024-03-03 15:00:00,22.0774705251,100.0,31.9061186636,100.0,65.6404936259,100.0,18.260958,100.0,5.647167,100.0
2024-03-03 16:00:00,2.987819343,100.0,10.481392235,100.0,15.0467801911,100.0,7.160002,100.0,2.911219,100.0
2024-03-03 17:00:00,6.823377657,100.0,13.4061803861,100.0,23.832301446,100.0,9.966487,100.0,5.501151,100.0
2024-03-03 18:00:00,7.0877791785,100.0,18.9222693101,100.0,29.7523958949,100.0,6.600524,100.0,3.169381,100.0
2024-03-03 19:00:00,5.327492148,100.0,14.7367214949,100.0,22.8771294971,100.0,8.468138,100.0,6.290987,100.0
2024-03-03 20:00:00,22.8035214849,100.0,35.0169599318,100.0,69.8607407607,100.0,12.845227,100.0,8.865447,100.0
2024-03-03 21:00:00,5.9815751938,100.0,18.1330886473,100.0,27.2729355434,100.0,11.377264,100.0,8.086664,100.0
2024-03-03 22:00:00,9.1903377083,100.0,22.5881826959,100.0,36.6310187142,100.0,8.624626,100.0,6.270219,100.0
2024-03-03 23:00:00,9.3980438098,100.0,21.1152661925,100.0,35.4754771338,100.0,9.590916,100.0,6.498293,100.0
2024-03-04 00:00:00,7.8608633715,100.0,23.9385165704,100.0,35.9499158021,100.0,10.629328,100.0,8.428133,100.0
2024-03-04 01:00:00,1.2316621588,100.0,8.9753035393,100.0,10.8572833179,100.0,7.611178,100.0,6.559741,100.0
2024-03-04 02:00:00,0.2994297248,100.0,3.8628318577,100.0,4.3203604771,100.0,4.489395,100.0,3.890914,100.0
2024-03-04 03:00:00,0.2113376225,100.0,2.6674957357,100.0,2.9904196228,100.0,7.717752,100.0,6.97745,100.0
2024-03-04 04:00:00,0.1275504958,100.0,2.9887851121,100.0,3.1836822696,100.0,8.589708,100.0,7.133509,100.0
2024-03-04 05:00:00,1.2400540154,100.0,6.4407939225,100.0,8.335596458,100.0,6.102336,100.0,5.360496,100.0
2024-03-04 06:00:00,2.0521764475,100.0,9.9463042118,100.0,13.0820298235,100.0,6.182247,100.0,4.830348,100.0
2024-03-04 07:00:00,16.964976503,100.0,27.5234397617,100.0,53.4459238583,100.0,8.359255,100.0,5.711627,100.0
2024-03-04 08:00:00,23.381847072,100.0,34.6639423385,100.0,70.3914046645,100.0,11.835145,100.0,8.019351,100.0
2024-03-04 09:00:00,33.3846140894,100.0,44.6812439216,100.0,95.6929342501,100.0,13.616675,100.0,6.537576,100.0
2024-03-04 10:00:00,9.875801453,100.0,22.0495058358,100.0,37.139730456,100.0,5.986051,100.0,0.94353,100.0
2024-03-04 11:00:00,5.1263678169,100.0,11.8693761595,100.0,19.7024661837,100.0,15.040049,100.0,7.780337,100.0
2024-03-04 12:00:00,2.7546973761,100.0,7.9027953317,100.0,12.1119729224,100.0,16.809801,100.0,7.326816,100.0
2024-03-04 13:00:00,5.0307307734,100.0,8.1667507088,100.0,15.8537073305,100.0,19.435651,100.0,5.328882,100.0
2024-03-04 14:00:00,4.0458766555,100.0,10.3803439233,100.0,16.5624434529,100.0,24.586981,100.0,7.822727,100.0
2024-03-04 15:00:00,5.2770153774,100.0,13.6682384772,100.0,21.7315179739,100.0,20.808371,100.0,3.766541,100.0
2024-03-04 16:00:00,7.4556015061,100.0,20.2728017335,100.0,31.6649608349,100.0,35.749726,100.0,10.376319,100.0
2024-03-04 17:00:00,4.388858679,100.0,16.4913722471,100.0,23.1975483086,100.0,40.739922,100.0,11.134385,100.0
2024-03-04 18:00:00,3.5609443226,100.0,13.3266149113,100.0,18.7677378363,100.0,33.767488,100.0,9.825321,100.0
2024-03-04 19:00:00,2.0049844926,100.0,11.2986381133,100.0,14.362254418,100.0,29.81989,100.0,9.971019,100.0
2024-03-04 20:00:00,14.2790608781,100.0,31.1174337855,100.0,52.9358388073,100.0,36.649263,100.0,10.800758,100.0
2024-03-04 21:00:00,10.7248294559,100.0,28.7134744962,100.0,45.1010139047,100.0,45.17215,100.0,12.388775,100.0
2024-03-04 22:00:00,3.0106665673,100.0,12.5204122344,100.0,17.1207107491,100.0,26.993629,100.0,9.376312,100.0
2024-03-04 23:00:00,1.9482326949,100.0,9.3854830233,100.0,12.362382581,100.0,20.752858,100.0,9.379852,100.0
2024-03-05 00:00:00,5.0370858443,100.0,11.3055905677,100.0,19.0022577377,100.0,15.092248,100.0,8.746372,100.0
2024-03-05 01:00:00,0.3593945949,100.0,2.4924673682,100.0,3.0416223092,100.0,10.475749,100.0,8.268409,100.0
2024-03-05 02:00:00,0.5533130225,100.0,2.6101905815,100.0,3.4556528799,100.0,5.215687,100.0,3.836332,100.0
2024-03-05 03:00:00,0.0935859433,100.0,3.7421299265,100.0,3.8851292478,100.0,10.378743,100.0,8.246436,100.0
2024-03-05 04:00:00,0.0728547076,100.0,2.1359575689,100.0,2.2472795622,100.0,7.553908,100.0,5.546932,100.0
2024-03-05 05:00:00,0.6834850456,100.0,5.5230165573,100.0,6.567381707,100.0,6.089731,100.0,4.930398,100.0
2024-03-05 06:00:00,0.5018249865,100.0,5.0573758568,100.0,5.8241644361,100.0,7.108396,100.0,5.826447,100.0
2024-03-05 07:00:00,5.588250933,100.0,13.8936789469,100.0,22.4325263725,100.0,11.135405,100.0,7.870707,100.0
2024-03-05 08:00:00,45.0783752463,100.0,54.4133615903,100.0,123.2931189666,100.0,18.640389,100.0,6.747046,100.0
2024-03-05 09:00:00,57.7963454328,100.0,56.3719480217,100.0,144.684763843,100.0,30.063961,100.0,7.441387,100.0
2024-03-05 10:00:00,10.654220804,100.0,25.8142024091,100.0,42.0938517976,100.0,27.668907,100.0,5.556026,100.0
2024-03-05 11:00:00,10.0610370503,100.0,17.5606832815,100.0,32.9339478943,100.0,44.313629,100.0,4.67593,100.0
2024-03-05 12:00:00,3.4283908294,100.0,9.7760512876,100.0,15.0146324749,100.0,49.385744,100.0,3.612989,100.0
2024-03-05 13:00:00,3.4051979875,100.0,10.000282411,100.0,15.2034249359,100.0,54.076675,100.0,4.085548,100.0
2024-03-05 14:00:00,4.7296973609,100.0,14.330989513,100.0,21.5579670805,100.0,51.33023,100.0,1.350219,100.0
2024-03-05 15:00:00,4.1870254936,100.0,11.0799294982,100.0,17.4777044525,100.0,52.131763,100.0,6.352458,100.0
2024-03-05 16:00:00,7.2891298638,100.0,20.8798014336,100.0,32.0175918654,100.0,69.338902,100.0,6.212681,100.0
2024-03-05 17:00:00,7.9173432086,100.0,23.6050204403,100.0,35.7027208631,100.0,64.314728,100.0,5.097351,100.0
2024-03-05 18:00:00,23.6471087729,100.0,39.7963191271,100.0,75.9291013321,100.0,130.726466,100.0,13.855998,100.0
2024-03-05 19:00:00,50.0820066746,100.0,64.9417531441,100.0,141.4670593429,100.0,256.869467,100.0,22.276739,100.0
2024-03-05 20:00:00,10.651188983,100.0,39.3455029139,100.0,55.6205196799,100.0,102.864863,100.0,10.377925,100.0
2024-03-05 21:00:00,30.1544954738,100.0,53.1045266024,100.0,99.1805956863,100.0,135.258148,100.0,15.189392,100.0
2024-03-05 22:00:00,14.6897210226,100.0,52.8628931453,100.0,75.3087868678,100.0,110.948096,100.0,14.798835,100.0
2024-03-05 23:00:00,6.7331583886,100.0,45.3479689433,100.0,55.6362349611,100.0,79.672714,100.0,12.616401,100.0
2024-03-06 00:00:00,4.617607456,100.0,35.3813814017,100.0,42.4370855945,100.0,53.267088,100.0,11.393309,100.0
2024-03-06 01:00:00,2.1932846625,100.0,23.1209787148,100.0,26.4723176791,100.0,24.809452,100.0,6.567442,100.0
2024-03-06 02:00:00,1.5395436463,100.0,15.2309866315,100.0,17.5834093229,100.0,19.52885,100.0,6.083602,100.0
2024-03-06 03:00:00,0.4016851118,100.0,8.2776090938,100.0,8.8913839446,100.0,11.19702,100.0,3.036381,100.0
2024-03-06 04:00:00,0.0862660045,100.0,6.7004443337,100.0,6.8322587886,100.0,17.176758,100.0,1.351285,100.0
2024-03-06 05:00:00,0.7340964593,100.0,11.8033208295,100.0,12.9250202192,100.0,12.103269,100.0,2.84719,100.0
2024-03-06 06:00:00,10.3486491956,100.0,30.479692769,100.0,46.2924287399,100.0,24.822079,100.0,7.70191,100.0
2024-03-06 07:00:00,25.9684511178,100.0,39.8733340297,100.0,79.5531273376,100.0,22.250582,100.0,4.410223,100.0
2024-03-06 08:00:00,52.4915005878,100.0,49.9393902418,100.0,130.1464031399,100.0,40.349676,100.0,5.835924,100.0
2024-03-06 09:00:00,92.6705421703,100.0,62.0866757733,100.0,203.6872642094,100.0,99.326639,100.0,8.451921,100.0
2024-03-06 10:00:00,103.3051555036,100.0,62.6431303822,100.0,220.4934079918,100.0,129.978489,100.0,12.185658,100.0
2024-03-06 11:00:00,24.4940955736,100.0,39.6239738232,100.0,77.0509518597,100.0,35.822916,100.0,6.611227,100.0
2024-03-06 12:00:00,30.0447854981,100.0,46.6650872958,100.0,92.573519537,100.0,115.996197,100.0,10.130657,100.0
2024-03-06 13:00:00,17.8172445613,100.0,30.5754779767,100.0,57.8002276662,100.0,50.61191,100.0,6.642744,100.0
2024-03-06 14:00:00,15.9349338839,100.0,28.5362384889,100.0,52.8848174634,100.0,43.561145,100.0,5.331065,100.0
2024-03-06 15:00:00,38.1915172028,100.0,50.2355314393,100.0,108.5921697251,100.0,61.32564,100.0,8.466624,100.0
2024-03-06 16:00:00,64.741982941,100.0,62.189726412,100.0,161.1154763459,100.0,56.962172,100.0,5.757967,100.0
2024-03-06 17:00:00,39.6626721469,100.0,60.4073765867,100.0,121.0119396271,100.0,64.410376,100.0,5.448557,100.0
2024-03-06 18:00:00,56.3556479171,100.0,66.7951345011,100.0,152.9065645185,100.0,60.276975,100.0,7.465768,100.0
2024-03-06 19:00:00,41.8774414191,100.0,64.8103705041,100.0,128.7991009926,100.0,44.93272,100.0,8.767635,100.0
2024-03-06 20:00:00,51.5879168533,100.0,58.2541233035,100.0,137.0804602553,100.0,89.742623,100.0,19.248589,100.0
2024-03-06 21:00:00,40.7149437831,100.0,56.3990499788,100.0,118.6114840794,100.0,88.138168,100.0,19.410965,100.0
2024-03-06 22:00:00,21.6133173981,100.0,54.5297754753,100.0,87.5549244596,100.0,57.448738,100.0,15.326027,100.0
2024-03-06 23:00:00,16.5162670769,100.0,50.9743594185,100.0,76.2112155119,100.0,43.895539,100.0,13.614493,100.0
2024-03-07 00:00:00,7.1428493785,100.0,37.6455949536,100.0,48.5598688039,100.0,28.078779,100.0,6.523376,100.0
2024-03-07 01:00:00,0.6620878305,100.0,13.9088843937,100.0,14.9205545987,100.0,23.034213,100.0,8.704639,100.0
2024-03-07 02:00:00,0.0170298185,100.0,7.2936634682,100.0,7.3196850309,100.0,13.174672,100.0,2.609912,100.0
2024-03-07 03:00:00,0.0147257221,100.0,4.9367702468,100.0,4.9592711502,100.0,9.375876,100.0,2.298002,100.0
